"DDAIF.Open","DDAIF.High","DDAIF.Low","DDAIF.Close","DDAIF.Volume","DDAIF.Adjusted","Avg_volume_10","Avg_volume_20","Avg_volume_60","Range","perc_change_closing","change_from_yest","moving_avg_10","moving_avg_20","moving_avg_60","perc_moving_avg_10","perc_moving_avg_20","perc_moving_avg_60","cash_tradet","avg_cash_trated_10","avg_cash_trated_20","avg_cash_trated_60","Avg_Dollar_volume_pct_10","Avg_Dollar_volume_pct_20","Avg_Dollar_volume_pct_60","nightgap","night_gap_perc","perc_range_previous","perc_range_atpr","perc_range_williams","one_month_range_perc","EMA10","EMA20","EMA60","WMA10","EVWMA10","ZLEMA10","VWAP10","HMA10","ALMA10"
48.77,50.029999,48.709999,49.790001,50500,35.356159,70950,68480,84521.6666666667,1.31999999999999,4.97575585072738,2.360001,1.0320001,0.93949985,0.931666599999999,127.9069643501,140.500288531179,141.68158437793,2514395.0505,3373459.07782987,3150140.14715993,3860017.82884328,74.5346243274276,79.8185138768159,65.1394672768515,1.34,2.82521610794856,77.2728030303029,2.65113471277093,18.1816666666668,124.138303607245,47.3087957333594,46.2221329321172,46.5643705367465,47.8210902727273,46.2310386570359,49.579820984649,46.8521982442554,48.7583417350216,48.5095480143498
50.84,51.220001,50.68,50.68,88800,35.988155,70710,71095,84098.3333333333,0.540001000000004,1.78750548729654,0.889999000000003,0.978,0.9535,0.926666616666666,55.2148261758695,56.6335605663349,58.2734923528867,4500384,3417383.88694987,3295607.59715993,3840695.02693994,131.690911787401,136.55703439567,117.176291489764,1.04999900000001,2.1088551494506,29.6295747600472,1.06551104972376,100,0,47.9217419636577,46.646691700487,46.6993092076729,48.5078176363636,46.7897542096525,50.2580355328946,47.7562362527213,49.3108074703463,48.6158647978904
51.66,52.139999,51.560001,51.779999,67100,36.769276,70940,61975,84336.6666666667,0.579998000000003,2.17047947908445,1.099999,0.9229997,0.9324999,0.910999916666666,62.8383736202734,62.1981836137466,63.6660870532466,3474437.9329,3480874.08023987,2927041.23132993,3854250.32406161,99.8150996792326,118.701366270859,90.1456221255146,0.979999999999997,1.93370165745856,20.6895541019106,1.12011975898262,62.0691795488958,37.9308204511042,48.583243606629,47.1146259194882,46.8586761516836,49.2252724545455,47.2409574231179,50.9702113450956,48.5276440955726,50.0217314126407,49.1726231817935
50.950001,51.5,50.950001,51.34,21600,36.456825,66950,61370,84185,0.549999,-0.849747022976947,-0.439998999999993,0.8939996,0.92349985,0.908666516666666,61.5211684658471,59.5559382061621,60.5281464554901,1108944,3310897.99253987,2909359.42795993,3847568.95739494,33.4937531297755,38.1164317252338,28.8219395748225,-0.829997999999996,-1.60293166479203,70.9090380164334,1.0712874951305,29.0909619835666,67.2414387635821,49.0135631326965,47.4798997366798,46.992817949989,49.6807272545455,47.3606218611472,51.27199137326,48.8857516699017,50.6961001149784,49.9814594065335
50.380001,51.02,50.25,50.540001,67200,35.888741,68470,61785,78145,0.770000000000003,-1.55823724191665,-0.799999000000007,0.8989995,0.926,0.908666583333333,85.6507706622754,83.1533477321817,84.7395528924759,3396288.0672,3407166.80445987,2951773.13720993,3560708.55135494,99.6807101652424,115.059251145914,95.3823661278771,-0.959999000000003,-1.86988507985977,20.7792207792203,1.52354567622585,62.3375324675331,50.0003448287744,49.2383698358425,47.743718809377,47.0996108040878,49.9094545818182,47.6442003786453,51.4907203053946,49.21754168979,51.1499536248918,50.5604499276523
50.389999,51.110001,50,51.099998,47500,36.286396,55100,62890,77673.3333333333,1.110001,1.1080272831811,0.559997000000003,0.8709996,0.9115,0.911833299999999,127.439897790998,121.77739989029,121.732886921326,2427249.905,2763099.01307987,3016480.93118993,3540105.81391161,87.8452018371386,80.4662771079579,68.5643320451495,-0.150001999999994,-0.296798569513272,63.963816248814,2.17221339225883,0.901170359305764,189.655481570625,49.3768480475075,47.9586027322934,47.1947055318226,50.0205455272727,47.8472865529,51.6005896135047,49.7511632961873,51.3451213336364,50.6729974942629
50.419998,50.709999,50.060001,50.48,41300,35.846134,53850,61300,75818.3333333333,0.649998000000004,-1.21330337429759,-0.619998000000002,0.8379994,0.9024998,0.898499916666666,77.565449330871,72.0219550187162,72.3425776611559,2084824,2707746.20769987,2956466.43484493,3454883.85233161,76.9948082309744,70.5174249715218,60.3442572633233,-0.68,-1.33072412253323,9.23110532647745,1.28763470681459,35.3845704140636,72.4138703926556,49.5010576752334,48.1587359006464,47.2886496455333,50.1025457272727,48.0169896293442,51.3868465019583,49.9198311444739,51.3627197956277,50.4789571743116
50.91,50.93,50.419998,50.419998,20700,35.803528,49580,59365,74093.3333333333,0.510002,-0.118862916006334,-0.0600019999999972,0.8019997,0.8774998,0.895999966666666,63.5912956077165,58.1198992865867,56.9198681889832,1043693.9586,2496446.99721987,2874080.42980493,3375382.04957161,41.8071747472425,36.3140136155075,30.9207652133026,0.43,0.851822503961965,96.0784467511886,1.01150737848105,100,0,49.6681377342819,48.374094195823,47.3913168046962,50.2179998909091,48.1173169251744,51.0837826834205,49.982890338643,51.3249841754112,50.2884459627385
50.200001,50.220001,49.790001,49.84,46700,35.39167,48450,59675,73490,0.430000000000007,-1.1503332467407,-0.579997999999996,0.773000000000001,0.842499950000001,0.889333266666666,55.6274256144898,51.0385786966523,48.3508282122068,2327528,2444767.79141987,2897104.33385493,3348019.98152328,95.204461060419,80.339805950411,69.5195373039866,-0.219996999999999,-0.43632885507056,83.7211627906956,0.862760834670961,88.372325581394,8.62054696740446,49.6902946916852,48.5089424628875,47.4699621881487,50.2038182727273,48.2785436461121,50.5821860137076,50.0879463748178,51.2131629738528,50.1637286872534
50.09,50.619999,49.830002,50.549999,25100,35.895844,47650,59175,72791.6666666667,0.789997,1.42455658105938,0.709998999999996,0.724999600000001,0.852999700000001,0.882666583333333,108.965163566987,92.6139833343434,89.5011791447488,1268804.9749,2414654.98890987,2878305.28084493,3315455.06667161,52.5460150923183,44.0816678947808,38.2694064430122,0.25,0.501605136436597,58.2279426377564,1.56280319609897,8.86079314225248,124.137841854626,49.7156960204697,48.6347576568982,47.5473405426357,50.1816368363636,48.3602678951837,50.3054255566699,50.2819163378787,51.0602523821645,50.0827525542343
51.59,51.799999,51.189999,51.799999,45700,36.783474,47170,59060,71603.3333333333,0.609999999999999,2.47279925762214,1.25,0.653999600000002,0.842999850000001,0.872999949999999,93.2722283010567,72.3606297201594,69.8740017109967,2367259.9543,2399941.47928987,2886700.27855993,3260568.39729328,98.6382365873544,82.0057410144755,72.6026773818072,1.040001,2.05737096058104,34.4260655737699,1.17760620033989,0,105.172776457849,49.983751107657,48.8781139752888,47.6667719674673,50.3570911454545,48.6344224669244,50.659893273639,50.5381834636405,50.9931441806926,50.1434970811711
51.299999,51.970001,51.259998,51.849998,63100,36.818981,44600,57655,71486.6666666667,0.710003,0.096523167886547,0.0499989999999997,0.670999800000001,0.824499900000001,0.865833333333333,105.812699199016,86.1131699348902,82.002271414822,3271734.8738,2277076.56666987,2847230.22680993,3259426.22618661,143.68137293621,114.90938958827,100.377632342604,-0.5,-0.965250983885154,77.4643205732933,1.36934045783377,16.9017595700305,101.724488705132,50.2157959971739,49.1049600728804,47.7845826570585,50.5001816363636,49.0058884223887,50.9926391329774,50.612069537218,50.9763279330736,50.3660550453648
52.139999,52.75,51.959999,52.290001,46800,37.131424,42570,56755,71831.6666666667,0.790000999999997,0.848607554430373,0.440002999999997,0.692000100000001,0.8074999,0.870500049999999,114.161977722257,97.8329532920061,90.7525507896292,2447172.0468,2174349.97805987,2827612.02914993,3279593.42609661,112.547293282729,86.5455381280046,74.618153193234,0.290001000000004,0.559307639703291,18.9875709018082,1.51080700878165,58.2276478131047,41.7723521868953,50.5329238158696,49.3768685421299,47.9214815535484,50.7599996181818,49.3306532216187,51.4812499269815,50.610840732204,51.0841773727706,50.7909366950546
51.880001,52.720001,51.75,52.66,48600,37.394161,45270,56110,71700,0.970001000000003,0.707590347913744,0.369999,0.734000300000001,0.813999950000001,0.87050005,132.152670782287,119.164749334444,111.430320997684,2559276,2319383.17805987,2815140.58529993,3276200.52421328,110.342957740204,90.9111258373382,78.1171964623431,-0.409999999999997,-0.784088720900955,80.4121851420765,1.84200721610331,6.18566372612055,115.18972760794,50.7542103948024,49.602881061927,48.047006748514,50.9743632727273,49.5903842872899,51.8292045766212,50.7169535632852,51.2605195365368,51.229379332663
51.880001,52,51.470001,51.740002,31100,36.740871,41660,55065,71401.6666666667,0.529998999999997,-1.74705279149259,-0.919998,0.7100002,0.80449985,0.865833416666666,74.6477254513444,65.8793161987533,61.2125831364209,1609114.0622,2140665.77755987,2773916.29100993,3264652.09191661,75.1688600372831,58.0087462413709,49.2889905844552,-0.779998999999997,-1.4811982529434,26.4149554999168,1.02435055955351,49.0563189741876,34.177298509748,50.8843541412019,49.7807020084102,48.1592360682349,51.1232725818182,49.7307013294533,52.0657129263264,50.8484923408527,51.4344580650649,51.5135619119299
50.5,51.48,50.299999,51.220001,61500,36.371613,43060,49080,69805,1.180001,-1.00502701951962,-0.520000999999993,0.7170002,0.7939999,0.869000133333333,164.574710021001,148.614754233596,135.788356610916,3150030.0615,2212943.79320987,2488021.40314493,3196005.37889661,142.345687728963,126.607836151179,98.5614755938714,-1.240002,-2.39660214933891,61.0169821889986,2.30378949035943,22.033794886614,116.455801954682,50.7781077518925,49.8301588647521,48.2294250168173,51.0372724181818,49.8120106809132,51.7064919397216,50.8637525492318,51.4670649582684,51.4737409572316
51.66,52.029999,51.560001,51.59,26100,36.634354,41540,47695,67205,0.469997999999997,0.7223721061622,0.369999,0.6990002,0.7684998,0.861833483333333,67.2386073709274,61.157855864113,54.5346646526397,1346499,2139111.29320987,2423428.75045493,3084998.07586161,62.9466547287258,55.5617325142004,43.6466722794936,0.439998999999993,0.859037468585745,14.8936803986386,0.911025392517924,93.6172068817306,3.79733696539673,50.9202701606393,49.9949057347757,48.3386242293807,51.174909,49.9218386715924,51.7407667688632,50.987409322338,51.5174200581818,51.3259125051252
51.849998,52.290001,51.849998,52.150002,20600,37.032009,41530,45555,66506.6666666667,0.440002999999997,1.0854855592169,0.560001999999997,0.692000299999999,0.747,0.861500216666666,63.5842209894992,58.902677376171,51.0740440324514,1074290.0412,2142170.90146987,2319308.94934493,3057340.40779828,50.1495954623818,46.3194022298506,35.1380578511911,0.259997999999996,0.503969761581694,68.1822623936662,0.843725758629879,31.8177376063338,37.9751418036183,51.0893115859776,50.1715811886066,48.4537512382535,51.3379995818182,50.0174805742295,51.8042632654335,51.0584778056808,51.610880124329,51.2562028261656
51.470001,51.950001,51.349998,51.790001,28100,36.776379,39670,44060,65946.6666666667,0.600003000000001,-0.690318286085596,-0.360001000000004,0.709000599999999,0.7410003,0.860000216666666,84.6265856474595,80.9720319951289,69.7677731205224,1455299.0281,2054948.00427987,2249857.89784993,3036862.89159994,70.8192628265545,64.6840420228651,47.9211304575324,-0.680000999999997,-1.30393283589902,53.3330666679988,1.15853058199401,26.6665333340006,55.6965117765673,51.1367091157999,50.2838113611202,48.5487101484747,51.3841810727273,50.1118686248072,51.6298511262638,51.2284540705803,51.680277235671,51.3193979516632
49.75,49.75,48.66,48.849998,67500,34.688656,43910,45780,65906.6666666667,1.09,-5.67677726053722,-2.940003,0.739000899999999,0.73200025,0.857166849999999,147.496437419766,148.907052968903,127.163107159359,3297374.865,2257804.99328987,2336229.99109993,3039685.38934994,146.04338615601,141.140849897554,108.477504828392,-2.040001,-3.93898621473283,82.5689908256879,2.23132045982889,82.5689908256879,24.0503493033558,50.6863983674726,50.1291626600611,48.5523589960657,50.9129084363636,49.8886822613945,50.5535144669431,50.9135611013419,51.4318078283117,51.1162972949786
49.279999,49.41,48.369999,48.919998,40700,34.738369,43410,45290,64831.6666666667,1.040001,0.14329580934681,0.0700000000000003,0.782000999999999,0.7180003,0.848500249999999,132.992285176106,144.846875412169,122.569321576511,1991043.9186,2220183.38971987,2310062.43450493,2995021.45115328,89.6792547777422,86.1900478904891,66.478452694665,0.430000999999997,0.880247733070526,34.6154474851465,2.1259220002421,47.115531619681,69.6200384556478,50.2652348461139,49.9616232638648,48.5463799798012,50.4101811090909,49.7462947729385,49.6992387456807,50.6459817659508,50.9108007921645,50.5066007176395
47.790001,47.790001,47.330002,47.48,148000,33.71582,51900,48250,66706.6666666667,0.459998999999996,-2.94357738935313,-1.439998,0.757000599999998,0.7140002,0.841500199999999,60.7660020348725,64.4256122057104,54.6641581309186,7027040,2595713.90233987,2436395.23450493,3085833.28507828,270.71704603753,288.419542957605,227.719366239895,-1.129997,-2.3098876659807,67.3916682427575,0.968826874473455,67.3916682427575,18.9870645733356,49.7315561468205,49.7109926673063,48.5064987345618,49.7696361454545,49.057255600694,48.6139233373751,49.6257323830428,50.1391508575758,49.5335604811951
47.650002,47.669998,47.310001,47.5,36400,33.730022,50860,46715,66521.6666666667,0.359997,0.0421229991575466,0.0200000000000031,0.714000199999999,0.70300015,0.818500116666666,50.419733775985,51.2086661716929,43.9825227473497,1729000,2523896.69765987,2349123.33785993,3080077.86999494,68.5051809609762,73.6019251153977,56.1349444065464,0.170002000000004,0.358049705139014,41.6675694519678,0.757888421052631,47.2220601838348,24.0504758854737,49.2912733928531,49.4823267942295,48.4672693006418,49.1969091090909,48.9322063135032,47.5777559123978,49.2452048564672,49.2803728902164,48.5814188025578
48.380001,49.799999,48.380001,49.619999,51800,35.235443,51180,48225,66790,1.419998,4.46315578947368,2.119999,0.758999899999999,0.7465001,0.823000133333333,187.088035189465,190.220738081616,172.539218705675,2570315.9482,2525000.69247987,2422191.93526993,3096742.41794161,101.794663100691,106.115288007247,83.0006374862936,0.880001,1.85263368421053,87.3239258083462,2.86174532167967,12.6760741916538,156.961573466363,49.1255875032435,49.3773433852553,48.464408044883,48.9032729454545,48.8763168347235,47.1381646555982,48.9197835908543,48.5940594170563,48.022052308697
50.07,50.369999,49.93,50.369999,45900,35.768021,52660,47160,66625,0.439999,1.5114873339679,0.75,0.749999899999999,0.73000005,0.815833399999999,58.6665411555389,60.2738314880938,53.9324572884612,2311982.9541,2595287.58166987,2367976.67961493,3095555.16810661,89.0838830513114,97.635376817814,74.687183026821,0.450001,0.906894415697188,68.1817458676041,0.873533866855944,0,55.6960054480946,49.2718443208356,49.4299773485643,48.5124602401328,48.9527274909091,48.9681589488256,47.6321349000349,48.8572259982895,48.2555843279654,48.0624870552001
49.630001,49.650002,49.07,49.07,36900,34.844887,50200,46630,66201.6666666667,0.580002,-2.58089939608694,-1.299999,0.689999999999999,0.7035001,0.811333466666666,84.0582608695654,82.4451908393475,71.4874985230077,1810683,2461352.87551987,2337148.33436493,3081604.05143995,73.5645432237162,77.4740299268173,58.757808263976,-0.739998,-1.46912450802312,96.5515636152978,1.18198899531282,100,0,49.2351453534109,49.3956937915582,48.5307402322595,48.8738184181818,48.9756448746988,47.9944741000285,48.6961120960144,48.1038346481385,48.4511750996663
49.91,50.84,49.77,50.639999,31900,35.959751,50780,46160,65773.3333333333,1.07,3.1995088648869,1.569999,0.750000199999999,0.7245002,0.818333433333333,142.666628622233,147.688019961899,130.753548176756,1615415.9681,2488244.57232987,2313677.93276993,3066863.64898828,64.9219126634084,69.820260859126,52.673224276955,0.839999999999996,1.71184022824536,68.2242056074772,2.11295422813891,18.6916822429907,110.126316295803,49.3323916527907,49.431342001886,48.5713717000543,48.9445456909091,49.0255462699274,48.6663878091143,48.6163750415503,48.1393208271862,48.9629267687065
50.619999,50.790001,50.32,50.43,30500,35.810631,51770,46650,65241.6666666667,0.470000999999996,-0.414689976593411,-0.209999000000003,0.752999999999999,0.722500149999999,0.817000066666666,62.4171314741032,65.0520280168795,57.5276574844829,1538115,2534627.06820987,2338398.98483993,3046946.90002828,60.684075353394,65.7764141180247,50.480531839453,-0.0200000000000031,-0.0394944715540044,40.4252331378022,0.931986912552045,76.595794477033,13.9240330075531,49.5119568068288,49.5159760969444,48.6287037754624,49.1478184363636,49.1018082725684,49.5124988438208,48.5880727975647,48.34515503671,49.4009303310777
50.049999,51.5,50,51.18,58700,36.343204,54830,47250,64980,1.5,1.48720999405116,0.75,0.842999699999999,0.776000149999999,0.826833399999999,177.936006382921,193.298931707681,181.415022663574,3004266,2689523.76539987,2372235.88483993,3041366.79878828,111.702526620111,126.642802227179,98.7801274478613,-0.380001,-0.753521713265913,75.3334,2.93083235638921,21.3333333333333,149.366899535571,49.6006919328599,49.5620736115212,48.6736643074144,49.3207275090909,49.1979670440443,49.9929534176715,48.5976843762525,48.6300978848052,49.7065036428419
52.580002,53.259998,52.490002,52.560001,84800,37.323162,56560,50235,65291.6666666667,0.769996000000006,2.69636772176632,1.380001,0.8109993,0.775000099999999,0.828833299999999,94.9441016780171,99.3543097607351,92.9011901428196,4457088.0848,2805495.08737987,2531650.04033493,3066043.55130328,158.869930118559,176.054668448975,145.36936642356,1.400002,2.73544744040641,2.59754596127778,1.46498475142724,90.909173554148,9.09082644585196,50.1260210359763,49.8409239342334,48.7987901334008,49.9709096363636,49.6915394702555,51.0533261599131,49.1738198605007,49.2582673072727,50.1977063108175
52.77,52.810001,51.990002,52.189999,49000,37.060417,57390,50400,65015,0.819999000000003,-0.703961173821134,-0.370001999999999,0.7889991,0.78550005,0.817666583333333,103.929015888612,104.391972985871,100.285252780805,2557309.951,2862121.69061987,2541152.54016993,3061203.78381995,89.3501474581306,100.635830024946,83.5393567888787,0.209999000000003,0.399541468806295,70.7319155267264,1.571180332845,75.6100922074292,25.9737712923186,50.4649266657988,50.045598035735,48.9034200306664,50.4605462727273,49.88778387513,51.6763584944743,49.4712731343426,50.0126229761472,50.7903013391583
51.279999,51.540001,51.029999,51.099998,35400,36.286396,46130,49015,64773.3333333333,0.510002,-2.08852466159273,-1.090001,0.793999400000001,0.7755,0.807999933333333,64.2320384624975,65.764281108962,63.1190646137843,1808939.9292,2340311.68353987,2468012.79293993,3054626.38263995,77.2948296555038,73.2954032643066,59.2196786972236,-0.910000000000004,-1.74362908111955,35.294175316959,0.998047005794404,86.2747597068241,9.09082644585196,50.567667090199,50.1393505085222,48.9731439313003,50.7098186727273,49.9754370626877,51.8515656772972,50.2778784313879,50.6751489115152,51.2751164148557
51.439999,52.43,51.389999,52.299999,284400,37.138523,70930,60895,68445,1.040001,2.34833864377059,1.200001,0.8619998,0.788,0.817166583333333,120.64979597443,131.979822335025,127.269154320737,14874119.7156,3654823.65509987,3089360.17637993,3257177.62683161,406.972295225378,481.462790558441,456.656695449203,0.340001000000001,0.665364018213858,82.69222818055,1.98852967473287,12.5000841345345,118.182432116529,50.7171819828901,50.2584598886629,49.0523850810937,50.9572729454545,50.5426179663556,52.0121897359704,50.8760989702513,51.2261001949351,51.5070884313078
49.849998,50.98,49.82,50.919998,52000,36.158581,70950,61065,67663.3333333333,1.16,-2.63862528945746,-1.380001,0.836,0.797499949999999,0.824499883333333,138.755980861244,145.454554573953,140.691347985434,2647839.896,3662576.04987987,3093788.37117993,3232028.84341328,72.294468700161,85.5856826105448,81.9250082311664,-2.450001,-4.68451442991423,92.2413793103451,2.27808335734812,5.17258620689633,142.857625234416,50.554057986001,50.2167018040283,49.0775527833529,50.8450910727273,50.4896565368271,51.5517916021576,50.9809343873139,51.4331826305195,51.3068935419093
51.919998,52.220001,51.529999,51.93,55700,36.875782,71930,62295,65718.3333333333,0.690002000000007,1.98350754059338,1.010002,0.861000300000001,0.8055001,0.820333283333333,80.1395771871399,85.6613177329223,84.1123984627639,2892501,3720627.85446987,3157957.71806993,3158953.79628661,77.7422820324537,91.5940382434198,91.5651569010022,1,1.96386496323115,1.44956101576517,1.3287155786636,42.0290086115694,51.9484516802685,50.7315018067281,50.3417777274542,49.1579608560299,51.0176363090909,50.5702169082976,51.599647129038,51.0905142389813,51.5811364369697,51.0735241554494
51.279999,52.02,50.950001,51.889999,37800,36.847382,72020,61110,65491.6666666667,1.069999,-0.077028692470627,-0.0400009999999966,0.910000000000001,0.8,0.819666599999999,117.582307692308,133.749875,130.540758889041,1961441.9622,3735703.75068987,3098528.31310493,3155304.69736995,52.5052866367623,63.3023733849475,62.1633138579272,-0.650001000000003,-1.25168688619296,57.0093990742052,2.06205245831668,12.1496375230257,122.078296510631,50.7712289327775,50.399703753411,49.2167162705863,51.0556364727273,50.590150036132,51.2469840146675,51.1866619409875,51.6444913446753,50.9222967603345
50.700001,51.220001,50.099998,50.189999,93100,35.640205,78140,64460,65943.3333333333,1.120003,-3.27616117317713,-1.7,0.915000300000001,0.83250025,0.829333299999999,122.404659320877,134.534854494038,135.048598675587,4672688.9069,4041431.04456988,3264837.80844993,3183913.84471828,115.619661831872,143.121624443527,146.759275997729,-1.189998,-2.29330896691673,45.5357708863278,2.23152624489991,91.9642179529876,11.6885022779339,50.6491869449998,50.3711603483242,49.2456763272883,50.9049088,50.5317508109414,50.7820770120007,51.1150252670837,51.5486482408658,50.8254883782402
49.360001,49.490002,48.830002,49.09,75800,34.859085,82670,67220,65751.6666666667,0.659999999999997,-2.19166969897727,-1.099999,0.934000200000001,0.8435001,0.830166616666666,70.6637964317348,78.2453967699584,79.5021127987617,3721022,4259721.74456988,3397174.40638993,3179073.62659661,87.3536400527432,109.532851566317,117.047367788823,-0.829998000000003,-1.6537119277488,40.9092424242416,1.34446934202485,60.606363636363,33.7661494345426,50.3184260459089,50.2243833627695,49.2320476608199,50.5172728,50.3757177156598,49.9944275552733,50.9348432264416,51.2178833518615,50.5362953946222
48.709999,49.490002,48.560001,49.369999,125400,35.057915,89340,72085,67230,0.930000999999997,0.570378895905473,0.279998999999997,0.877000300000001,0.86,0.830333333333333,106.043407282756,108.13965116279,112.003331995182,6190997.8746,4578394.93202987,3633959.34871493,3253673.74117328,135.222014843861,170.365083384582,190.27715644186,-0.380001,-0.774090446119373,70.9676656261658,1.88373712545548,12.9035345123282,105.195091922555,49.9987124011982,50.0658707567915,49.2100133440717,50.1076365818182,50.1208588885457,49.3618048179509,50.6629270435407,50.6860683471429,49.9946637952356
49.209999,49.209999,48.450001,48.689999,168600,34.575047,97720,77140,68851.6666666667,0.759998000000003,-1.37735469672584,-0.68,0.876000500000001,0.8434999,0.828166649999999,86.7577130378353,90.1005441731532,91.7687279486567,8209133.8314,4953599.50668988,3879547.29703493,3336720.55502994,165.72057996036,211.60030289292,246.024013578995,-0.159999999999997,-0.324083458053132,68.4212326874546,1.56089138551842,68.4212326874546,31.1687333440691,49.7171285100713,49.9119783990018,49.1850949065611,49.7041821636364,49.8325794779759,48.791477123778,50.1225716533967,50.0469706961905,49.3646605388762
48.389999,49.049999,48.25,48.52,113000,34.454323,104120,80755,64841.6666666667,0.799999,-0.349145622286821,-0.169998999999997,0.8740005,0.8314998,0.82966665,91.5330139971315,96.2115685415678,96.4241481804771,5482760,5246144.51158988,4054133.10110493,3171445.22758994,104.510273933312,135.238776410812,172.878911869668,-0.299999999999997,-0.616142957817677,16.2501453126817,1.64880255564715,66.2499578124469,35.0651172213883,49.4503778718765,49.753694741954,49.1544360571657,49.3378184909091,49.6608243098898,48.1493903740001,49.8314607392424,49.4051158536364,48.8517477637454
49.25,49.43,48.5,48.75,47100,34.617657,105290,75710,65018.3333333333,0.93,0.47403132728771,0.229999999999997,0.9160003,0.85499985,0.840833349999999,101.528351027833,108.771948907359,110.604556776917,2296125,5294863.01866988,3817587.35110493,3183196.72758994,43.3651445165584,60.1459714952017,72.1326765668812,0.729999999999997,1.50453421269579,53.7634408602151,1.90769230769231,73.1182795698925,32.4677011309147,49.2775818951717,49.6342952427203,49.1329791372586,49.0849094,49.6088964677435,47.8449558514547,49.7316031504409,48.870585179697,48.564649397142
49.32,49.549999,48.98,49.200001,26000,34.937202,79450,75190,61293.3333333333,0.569999000000003,0.923078974358975,0.450001,0.869000100000001,0.865499950000001,0.833666666666666,65.5925125900448,65.8577738797099,68.3725309876053,1279200.026,3935371.04970988,3795097.35240493,3023753.97386494,32.5051948048026,33.7066458964321,42.3050300076145,0.57,1.16923076923077,21.0524930745491,1.15853452929808,61.4032656197638,28.5717068660099,49.2234760960495,49.5719814100803,49.1279634278403,48.9652730181818,49.5883158407311,47.9631456966447,49.1133659427303,48.5067752422078,48.5091370851049
49.919998,50.380001,49.669998,50.299999,56800,35.718311,79930,75440,61678.3333333333,0.710003,2.23576824724048,1.099998,0.824000400000001,0.830000200000001,0.833333383333333,86.1653707935092,85.542509507829,85.2003548879788,2857039.9432,3956291.05442988,3809433.55215493,3046994.97179494,72.2151101598291,74.9990754290443,93.7658240215919,0.719996999999999,1.46340850684129,53.5210414603882,1.41153680738642,11.2678397133534,81.8187367207096,49.3046618967678,49.581316323406,49.145735053157,49.0149089818182,49.5941203529874,48.450754569982,49.1069499911163,48.3729278231169,48.6863046217667
51.130001,51.619999,50.799999,50.799999,57700,36.073372,80130,76030,61658.3333333333,0.82,0.994035805050414,0.5,0.837000200000001,0.849000250000001,0.8350001,97.9689132690768,96.5841882849857,98.2035810534634,2931159.9423,3960156.94865988,3840392.40156493,3053380.73946328,74.0162569388041,76.3244907240617,95.9971976116951,0.830002,1.65010341252691,40.2441463414634,1.61417326012152,100,0,49.5765413700827,49.6973813402244,49.1999732153486,49.2727269818182,49.6809532469505,49.2951622845308,49.0604319554464,48.5148037365801,49.1282086416435
49.880001,49.939999,49.540001,49.75,40600,35.327759,80410,76215,61911.6666666667,0.399998000000004,-2.06692720604187,-1.049999,0.770000100000001,0.840000050000001,0.818333383333333,51.947785461327,47.6188066893571,48.8795896814919,2019850,3965997.75243988,3850850.75156493,3068160.00570661,50.9291766178483,52.4520458025843,65.8326161687522,-0.919998,-1.81101972068936,32.5004125020622,0.804016080402017,47.4999874999371,27.2727390791643,49.5698976664313,49.6823927363935,49.2111216673043,49.3147271636364,49.6738363942877,49.5560421418888,48.9958190880478,48.7069456416017,49.5548146692305
49.139999,49.150002,48.450001,48.509998,101000,34.447227,81200,79670,62376.6666666667,0.700001,-2.49246633165829,-1.240002,0.7279999,0.821500100000001,0.8161667,96.1539967244501,85.2100930967628,85.7669150187089,4899509.798,3988679.84154988,4015055.44305993,3095066.60355828,122.835373924025,122.028446866627,158.300625659145,-0.610000999999997,-1.22613266331658,90.0000142856938,1.44300356392511,91.4290122442678,7.79185865900631,49.3662800907165,49.5650220948322,49.1861668913272,49.1841818909091,49.5216105632248,49.368580297909,48.8013280983981,48.8022781919048,49.6802133144586
48.84,48.93,48.5,48.779999,105100,34.63895,84130,83400,63138.3333333333,0.43,0.55658835524997,0.270000999999993,0.704999900000001,0.819500050000001,0.8065,60.9929164528958,52.4710157125676,53.3168009919405,5126777.8949,4129255.43103988,4194488.58780493,3135656.00081661,124.157441469028,122.22653101991,163.499372812733,0.330002,0.68027625975165,13.9537209302342,0.881508833159262,34.8839534883728,36.3636953958195,49.2087746196772,49.4635914191339,49.1636696162017,49.0927272909091,49.3939851380555,49.1670202437437,48.7611009916786,48.8227414695671,49.4428801526982
49.299999,49.619999,49.029999,49.130001,39300,34.887489,75520,82430,63118.3333333333,0.590000000000003,0.717511289821887,0.350002000000003,0.670999800000001,0.774000050000001,0.79750005,87.9284911858397,76.2273852566292,73.9811865842521,1930809.0393,3703236.54750988,4140815.73976993,3136718.65282161,52.1384203933262,46.6287118442821,61.5550596979157,0.520000000000003,1.06601068196005,28.8132203389828,1.20089555870354,83.0505084745758,12.9873401939754,49.176269961554,49.4222969030259,49.1592869730475,49.1036361818182,49.3750435924708,49.0884709266994,48.8084866255286,48.8430206286147,49.0897278046926
